osm_id,osm_type,final_name,place,population,geoid
713926975,way,River Bend,neighbourhood,,
713926976,way,Rancho Verde,neighbourhood,,
713926977,way,Bear Creek,neighbourhood,,
714097916,way,Belue Farms,neighbourhood,,
714097917,way,McKinneys Brook,neighbourhood,,
714097918,way,Country Lane,neighbourhood,,
714482635,way,Bryant Acres,neighbourhood,,
714482636,way,Cedar Shoals Estates,neighbourhood,,
714483905,way,Horseshoe Falls,neighbourhood,,
714489048,way,Rolling Acres,neighbourhood,,
714489049,way,Anderson Hills,neighbourhood,,
714489050,way,Cherrydale,neighbourhood,,
714489051,way,Greystone Acres,neighbourhood,,
714489052,way,Cades Creek,neighbourhood,,
714489053,way,River Mist,neighbourhood,,
714519891,way,Douglas Point,neighbourhood,,
714519892,way,Spring Valley Farms,neighbourhood,,
714519893,way,Meadbrook Farm,neighbourhood,,
714519894,way,Sugar Ridge,neighbourhood,,
714519895,way,Meadowbrook Farms,hamlet,,
714519896,way,Hickory Hill,neighbourhood,,
714519897,way,Fisher Place,neighbourhood,,
714519900,way,Sugar Ridge Commons,neighbourhood,,
714519901,way,C J Acres,neighbourhood,,
714519903,way,Summit Ridge,neighbourhood,,
714519904,way,Beelant,neighbourhood,,
714519905,way,Seay Place,neighbourhood,,
714519906,way,Highland Acres,neighbourhood,,
714519907,way,Twin Brooks,neighbourhood,,
714519908,way,Fawn Branch,neighbourhood,,
714519909,way,Bay Hill Cove,neighbourhood,,
714519910,way,Sunset Ridge,neighbourhood,,
714519911,way,Katestone,neighbourhood,,
714519912,way,Turtle Creek,neighbourhood,,
714519913,way,Piper Glen,neighbourhood,,
714519914,way,Brexley Park,neighbourhood,,
714519915,way,Thompson Farms,neighbourhood,,
714519916,way,Providence Farm,neighbourhood,,
714519919,way,Beckenridge,neighbourhood,,
714519920,way,Meadow Lake,neighbourhood,,
714519921,way,Garnet Valley,neighbourhood,,
714519922,way,Bella Woods,neighbourhood,,
714788597,way,River Edge,neighbourhood,,
714788598,way,Twin Lakes,neighbourhood,,
714788599,way,Wilson Ferry,neighbourhood,,
714788600,way,Morninglake,neighbourhood,,
714788601,way,Kingsley Park,neighbourhood,,
714788602,way,West Hampton,neighbourhood,,
714788603,way,Carmel,neighbourhood,,
714788604,way,Saddlebrook,neighbourhood,,
714788605,way,Tyger Pointe,neighbourhood,,
714788606,way,Castle Stone,neighbourhood,,
714788607,way,Tyger Shoals,neighbourhood,,
714788608,way,Mill Brook,neighbourhood,,
714792675,way,Brashears Commons,neighbourhood,,
714792676,way,Silver Bluff,neighbourhood,,
714792677,way,Station Acres,neighbourhood,,
714792678,way,Mills View,neighbourhood,,
714792680,way,Johnson Place,neighbourhood,,
714792681,way,Palmetto Pines,neighbourhood,,
714792682,way,Holly Mountian Estates,neighbourhood,,
714792683,way,Cross Hill,neighbourhood,,
714792684,way,Holly Springs Crossing,neighbourhood,,
714792685,way,Apple Orchard,neighbourhood,,
714792686,way,Flemming Farms,neighbourhood,,
714792687,way,Copperleaf,neighbourhood,,
714792688,way,Country Acres,neighbourhood,,
714792689,way,Hightower,neighbourhood,,
714792690,way,Cheyenne Ridge,neighbourhood,,
714792691,way,Mountain View Acres,neighbourhood,,
714792692,way,Cooperwoods,neighbourhood,,
714792693,way,Spencer Creek Estates,neighbourhood,,
714792965,way,Serene Heights,neighbourhood,,
714796391,way,Dogwood Acres,neighbourhood,,
714796392,way,Earlenridge,neighbourhood,,
714796393,way,Bomar Woods,neighbourhood,,
714796394,way,Brookwood Trailer Park,neighbourhood,,
714796395,way,Five Oaks,neighbourhood,,
714796396,way,Cottages at Landrum,neighbourhood,,
714796398,way,Wesley Heights,neighbourhood,,
714796399,way,Whispering Oaks Estates,neighbourhood,,
714796400,way,Greenwood,neighbourhood,,
714796402,way,The Traces,neighbourhood,,
714796403,way,Earles Fort,neighbourhood,,
714809034,way,Crowfields,neighbourhood,,
714809037,way,Horseshoe Bend,neighbourhood,,
714809038,way,Cordage Woods,neighbourhood,,
714809039,way,Bowling Green Farms,neighbourhood,,
714809040,way,Coolwoods,neighbourhood,,
714809045,way,Brookwood Creek,neighbourhood,,
714845417,way,Oakland Heights,neighbourhood,,
714845418,way,Hotel Hill,neighbourhood,,
714845419,way,Landrum Meadows,neighbourhood,,
714845421,way,Shamrock Park,neighbourhood,,
714845425,way,Forrest Hills,neighbourhood,,
714845427,way,Oak Street Townhouses,neighbourhood,,
714850662,way,Durham Woods,neighbourhood,,
714850663,way,Durham Ridge,neighbourhood,,
714850671,way,Carpenter Heights,neighbourhood,,
714850674,way,Johnson Heights,neighbourhood,,
714850677,way,Park Hills,neighbourhood,,
715071136,way,Cinnamon Ridge,neighbourhood,,
715071137,way,Hannon Acres,neighbourhood,,
715071138,way,Orchard Lakes,neighbourhood,,
715071139,way,Holden Acres,neighbourhood,,
715071140,way,Village Greens View,neighbourhood,,
715071141,way,Mulligans Den,neighbourhood,,
715071142,way,Orchard Springs,neighbourhood,,
715071143,way,Fox Pen Acres,neighbourhood,,
715071144,way,Collindale,neighbourhood,,
715071145,way,Laurel Crest,neighbourhood,,
715071146,way,Maxwell Estates,neighbourhood,,
715071147,way,Gowans Crossing,neighbourhood,,
715071148,way,Dogwood Acres,neighbourhood,,
715071149,way,Bryant Meadows,neighbourhood,,
715071150,way,Holston Valley Estate,neighbourhood,,
715071151,way,Bridle Ridge,neighbourhood,,
715176174,way,Cinder Creek,neighbourhood,,
715176175,way,Nassau Acres,neighbourhood,,
715176176,way,Pierce Acres,neighbourhood,,
715176177,way,The Heritage of Lake Forest,neighbourhood,,
715176178,way,Roberts Meadow,neighbourhood,,
715176180,way,The Arbours at Reba Dale,neighbourhood,,
715176181,way,Calhoun Crossing,neighbourhood,,
715176182,way,Arbours Commons,neighbourhood,,
715176183,way,Dunagin,neighbourhood,,
715176186,way,Hillbrook Forest,neighbourhood,,
715176188,way,Brookfield Heights,neighbourhood,,
715176189,way,Cypress Creek,neighbourhood,,
715176190,way,Zion Hill,neighbourhood,,
715176193,way,Laurel Hills,neighbourhood,,
715176195,way,Ponderosa Gardens,neighbourhood,,
715176205,way,Southern Pines,neighbourhood,,
715176208,way,Southern Pines,neighbourhood,,
715176209,way,Heritage Hills,neighbourhood,,
715176210,way,Broome Estates,neighbourhood,,
715176212,way,Cherry Hill,neighbourhood,,
715176213,way,Eastway Park,neighbourhood,,
715185564,way,Millsgate,neighbourhood,,
715397294,way,Tiara Ridge,neighbourhood,,
715533657,way,Tyger Woods,neighbourhood,,
715533658,way,Woodland Forest,neighbourhood,,
715533659,way,,neighbourhood,,
715533660,way,Sizemore Heights,neighbourhood,,
715533661,way,King Street,neighbourhood,,
715533662,way,Dillworth,neighbourhood,,
715533663,way,Park Place,neighbourhood,,
715533664,way,Victorian Hills,neighbourhood,,
715533665,way,Suncrest Ridge,neighbourhood,,
715533666,way,Victory Heights,neighbourhood,,
715533668,way,Capucine Acres,neighbourhood,,
715533670,way,Oakwood,neighbourhood,,
715533671,way,Calina Heights,neighbourhood,,
715533672,way,Brookdale Acres,neighbourhood,,
715533673,way,Palmetto Estates,neighbourhood,,
715533674,way,Wade Hampton Heights,neighbourhood,,
715533675,way,Riverdale,neighbourhood,,
715533676,way,River Plantation,neighbourhood,,
715533680,way,Victorian Heights,neighbourhood,,
715610854,way,Lanier Heights,neighbourhood,,
715610859,way,Beverly Woods,neighbourhood,,
715610860,way,Idlewood,neighbourhood,,
715610862,way,Clearview Heights,neighbourhood,,
715610863,way,Peach Valley Fairway Estates,neighbourhood,,
715610864,way,Twin Woods,neighbourhood,,
715756937,way,Crestview Terrace,neighbourhood,,
715756938,way,Pacific Mills,neighbourhood,,
715756947,way,Startex Mill Village,neighbourhood,,
715756948,way,Blue Springs,neighbourhood,,
715756949,way,Hallmark Commons,neighbourhood,,
716006349,way,Raynell Forest,neighbourhood,,
716006350,way,Marilyndale,neighbourhood,,
716006352,way,Landsell Acres,neighbourhood,,
716006353,way,Staton Acres,neighbourhood,,
716006354,way,Dorman Meadows,neighbourhood,,
716006356,way,Carrie Oaks,neighbourhood,,
716006357,way,Four Seasons Farms,neighbourhood,,
716006358,way,Chapel Glen,neighbourhood,,
716006359,way,Old Georgia Farms,neighbourhood,,
716006360,way,Quenton Wood,neighbourhood,,
716006361,way,Southfork,neighbourhood,,
716006362,way,Pinedale Acres,neighbourhood,,
716006365,way,Fuller Acres,neighbourhood,,
716006367,way,South Meadows Farms,neighbourhood,,
716006372,way,Sherwood Acres,neighbourhood,,
716006374,way,South Highland Terrace,neighbourhood,,
716712654,way,Rollingwood,neighbourhood,,
716712655,way,Northview Acres,hamlet,,
716712656,way,Fawn Ridge East,neighbourhood,,
716712659,way,Pine Ridge Acres,neighbourhood,,
716712660,way,Holly Hill Heights,neighbourhood,,
716712662,way,Five Poplars,neighbourhood,,
716712663,way,Lakeside Farms,neighbourhood,,
716712664,way,Northridge Hills,neighbourhood,,
716712665,way,Stillpointe,neighbourhood,,
716712666,way,Lyman Farms,neighbourhood,,
716712667,way,Ashlan Village,neighbourhood,,
716712669,way,The Coutyards At Madsion Creek,neighbourhood,,
716712670,way,Springlake,neighbourhood,,
716712677,way,Stewart Estates,neighbourhood,,
716712678,way,Holly Meadows,neighbourhood,,
716712679,way,Plemmons Acres,neighbourhood,,
716712680,way,Hampton Place,neighbourhood,,
716712681,way,Pleasant View Estates,neighbourhood,,
716712683,way,Pinecrest,neighbourhood,,
716712685,way,Holcombe Creek,neighbourhood,,
716712687,way,Friendship Acres,neighbourhood,,
716712688,way,Grove Hill,neighbourhood,,
716712689,way,Henderson Place,neighbourhood,,
716712690,way,Lyman Ridge,neighbourhood,,
716712691,way,Morrow Ridge,neighbourhood,,
716712692,way,Montgomery Meadows,neighbourhood,,
717253405,way,Davis Farms,neighbourhood,,
717273772,way,Estates at the Ridge,neighbourhood,,
717273775,way,Timberland Hills,neighbourhood,,
717273778,way,Brookdale Estates,neighbourhood,,
717273779,way,Plain View Heights,neighbourhood,,
717273780,way,Creekwood,neighbourhood,,
717273781,way,Oakdale,neighbourhood,,
717273782,way,Newman Estates,neighbourhood,,
717273783,way,Gabriel Point,neighbourhood,,
717273786,way,Colemans Pasture,neighbourhood,,
717273787,way,Coleman Run,neighbourhood,,
717273788,way,Billingsgate Estates,neighbourhood,,
717273789,way,Blackberry Farm,neighbourhood,,
717273790,way,South Shore Heights,neighbourhood,,
717273791,way,Lake Cooley Landing,neighbourhood,,
717273792,way,Duck Cove,neighbourhood,,
717273793,way,Watson Subdivison,neighbourhood,,
717273794,way,Shady Grove Hills,neighbourhood,,
717273795,way,Gibbs Village,neighbourhood,,
717273796,way,Liberty Ridge,neighbourhood,,
717320571,way,Reidville Acres,neighbourhood,,
717320572,way,Bushy Creek,neighbourhood,,
717320573,way,Shallow Brook,neighbourhood,,
717320574,way,Bridle Path,neighbourhood,,
717320575,way,Poplar Knoll,neighbourhood,,
717320576,way,Bushy Meadows,neighbourhood,,
717320577,way,Forest Creek,neighbourhood,,
717320578,way,Wateroak Farms,hamlet,,
717320579,way,Sweetwater Hills,neighbourhood,,
717320580,way,Keystone,neighbourhood,,
717320581,way,Woodview,neighbourhood,,
717320582,way,Sedgefield,neighbourhood,,
717320583,way,Traemoor Village,neighbourhood,,
717320584,way,Middleton Place,neighbourhood,,
717320585,way,Miller Springs,neighbourhood,,
717320586,way,Pine Grove,hamlet,,
717320587,way,Mallard Cove,neighbourhood,,
717320588,way,Greenridge,neighbourhood,,
717560577,way,Irby Heights,neighbourhood,,
717560578,way,Watervale,neighbourhood,,
717560579,way,Brookside Village,neighbourhood,,
717560580,way,Plum Ridge,neighbourhood,,
717560581,way,Cambridge,neighbourhood,,
717560583,way,James Creek,neighbourhood,,
717560584,way,Wildwood Estates,neighbourhood,,
717560585,way,Shenandoah,neighbourhood,,
717560586,way,Fairmont Mills,neighbourhood,,
717560587,way,Pine Manor,neighbourhood,,
717560588,way,Brookhaven,neighbourhood,,
717560589,way,Pinebrook,neighbourhood,,
717777966,way,Woodland Park,neighbourhood,,
717777972,way,Silver Springs Acres,neighbourhood,,
717946221,way,Brookstone Estates,neighbourhood,,
717946222,way,Seays Crest,neighbourhood,,
717946223,way,Cobblestone,neighbourhood,,
717946224,way,Creek Walk,neighbourhood,,
717946225,way,Del Mar,neighbourhood,,
717946226,way,Stonehedge,neighbourhood,,
717946227,way,Dogwood Forest,neighbourhood,,
717946228,way,Bentwood Forest,neighbourhood,,
717946229,way,Clark Estates,neighbourhood,,
717946230,way,The Oaks at Woodfin Ridge,neighbourhood,,
717946231,way,Ridgeville Crossing,neighbourhood,,
717946232,way,Windermere,neighbourhood,,
717946233,way,River Oak Ranchettes,neighbourhood,,
717946234,way,Summer Gate,neighbourhood,,
717946235,way,Summer Winds,neighbourhood,,
717946236,way,Creekside Meadows,neighbourhood,,
717946250,way,Fagans Creek,neighbourhood,,
718214817,way,Bowen Dam Estates,neighbourhood,,
718214822,way,Wind Crest,neighbourhood,,
718214823,way,Water Oak Pond,neighbourhood,,
718214825,way,Island Ford Farms,neighbourhood,,
718214831,way,Green Acres,neighbourhood,,
718214841,way,Lakeside Village,neighbourhood,,
718214842,way,Indian Head Mills,neighbourhood,,
718214844,way,Bent River,neighbourhood,,
718214845,way,Bowen Acres,neighbourhood,,
718214846,way,Hawks Nest,neighbourhood,,
718218225,way,Country Glen,neighbourhood,,
718218226,way,Brushy Ridge,neighbourhood,,
718218227,way,Cunningham Estates,neighbourhood,,
718218228,way,Peachtree Estate,neighbourhood,,
718218229,way,Orchard View,neighbourhood,,
718218230,way,Bruce Crossing,neighbourhood,,
718218231,way,Harbrooke Estates,neighbourhood,,
718218232,way,Summer Grove,neighbourhood,,
718218233,way,Grandview,neighbourhood,,
718218234,way,Hanlon Knoll,neighbourhood,,
718218235,way,Cunningham Acres,neighbourhood,,
718218236,way,Stoneledge,neighbourhood,,
718349736,way,Jackson Mill,hamlet,,
718349737,way,Spartan Exchange Village,neighbourhood,,
718349738,way,Buckeye Forest,neighbourhood,,
718349739,way,Woodlake,neighbourhood,,
718349740,way,Indian Trail,neighbourhood,,
718881844,way,Maple Hill,neighbourhood,,
718881845,way,Woodgrove,neighbourhood,,
718881846,way,Maplewood,hamlet,,
718881848,way,Chapel Estates,hamlet,,
718881849,way,Manning Acres,neighbourhood,,
718897380,way,Freeman Farm,neighbourhood,,
718897384,way,The Mannor at Abner,neighbourhood,,
718897385,way,Mayfeild Crossing,neighbourhood,,
718897388,way,Creekside Manor,neighbourhood,,
718897389,way,Echo Hills,neighbourhood,,
718897390,way,Heatherfeild,neighbourhood,,
718928960,way,Beechwood Place,neighbourhood,,
719047948,way,Apple Creek Farms,neighbourhood,,
719047970,way,Foster Place,neighbourhood,,
719047987,way,Mayson Acres,neighbourhood,,
719047991,way,Ramsey Estates,neighbourhood,,
719047992,way,Wilkins Hills,neighbourhood,,
719047993,way,Stone Valley,neighbourhood,,
719047994,way,Morgan Forest,neighbourhood,,
719047997,way,Harrison Acres,neighbourhood,,
719047998,way,Highland Hills,neighbourhood,,
719351539,way,White Springs,neighbourhood,,
719352165,way,Wellford Estates,neighbourhood,,
719352166,way,Lilyan Place,neighbourhood,,
719352167,way,Hampton Road Farms,neighbourhood,,
719352168,way,Victorias Meadow,neighbourhood,,
719352169,way,Springcrest,neighbourhood,,
719352170,way,Skyview Estates,neighbourhood,,
719352171,way,Scotts View,neighbourhood,,
719352173,way,Patterson Estates,neighbourhood,,
719352174,way,Hampton Meadows,neighbourhood,,
719352175,way,Westayer Heights,neighbourhood,,
719352176,way,The Village At Riverwalk,neighbourhood,,
719352177,way,Windridge,neighbourhood,,
719352178,way,Springcrest,neighbourhood,,
719352179,way,Manzanares,neighbourhood,,
719352180,way,Meltons Place,neighbourhood,,
719352181,way,Long Creek Estates,neighbourhood,,
719532755,way,Mountain Lake,neighbourhood,,
719532775,way,Oak Crest,neighbourhood,,
719532776,way,The Pines,neighbourhood,,
719532777,way,Greenway Acres,neighbourhood,,
719532778,way,Scenicview Farms,neighbourhood,,
719532779,way,Troyhill,neighbourhood,,
719532783,way,Parris Oliver Place,neighbourhood,,
719532785,way,Cherokee Hills,neighbourhood,,
719712516,way,Pelham Mill Village,neighbourhood,,
719717179,way,Woodland Hills,neighbourhood,,
719717183,way,Countryside,neighbourhood,,
719717184,way,Fulton Acres,neighbourhood,,
719717185,way,Briar Creek,neighbourhood,,
719717186,way,Flatwood Acres,neighbourhood,,
719717187,way,Heartwood Place,neighbourhood,,
719717188,way,Le Jardin,neighbourhood,,
720203887,way,Gilberts Grove,neighbourhood,,
720203888,way,Peelers Glen,neighbourhood,,
720203894,way,Jordans Creek Farms,neighbourhood,,
720203896,way,Hunters Pointe,neighbourhood,,
720203898,way,JohnDodd Estate,neighbourhood,,
720203899,way,Jordans Glen,neighbourhood,,
720203902,way,Fort Prince Farms,neighbourhood,,
720203903,way,Mount Zion,neighbourhood,,
720203904,way,Autumn Glen,neighbourhood,,
720203905,way,Peidmont Acres,neighbourhood,,
720203906,way,Gary Creek,neighbourhood,,
720203907,way,Martin Lane Estates,neighbourhood,,
720203908,way,Arbor Creek,neighbourhood,,
720203909,way,Port Orleans,neighbourhood,,
720203910,way,Gilberts Grove,neighbourhood,,
720387625,way,Lucas Ridge,neighbourhood,,
720389700,way,Orchard Valley,neighbourhood,,
720389702,way,Peppermill,neighbourhood,,
720389703,way,Brentwood Park,neighbourhood,,
720389704,way,Northwood,neighbourhood,,
720389705,way,Anondale,neighbourhood,,
720389708,way,Avalon Estate,neighbourhood,,
720389709,way,Butler Knoll,neighbourhood,,
720389710,way,Harvest Ridge,neighbourhood,,
720389713,way,Cameron Place,neighbourhood,,
720389714,way,Northgate,neighbourhood,,
720389715,way,Shaftsbury,neighbourhood,,
720389716,way,Bennington Farm,neighbourhood,,
720389717,way,North Pointe,neighbourhood,,
720389718,way,Windstone,neighbourhood,,
720389720,way,Rolands Crossing,neighbourhood,,
720389722,way,Concord Hills,neighbourhood,,
